Date,Water Station P.17 [m³/s] ,Water Station N.67 [m³/s] ,Water Station C.13 [m³/s] ,Rainfall TCP004 (mm),Rainfall CPY010 (mm),Rainfall 48415 (mm),Rainfall LBI001 (mm),Min_Temp,Max_Temp,relative humidity (%),Water Station C.29A (Target),State
4/5/2024,236,81,95,0,0,0,0,29.6,37.8,66.54,216,Normal
5/5/2024,263,71,95,0,,0,0,29.7,38.3,60.62,140,Normal
6/5/2024,278,75,70,0,,7.1,0,29.3,38.5,64.18,166,Normal
7/5/2024,273,85,70,0,,0,0,26.9,31.5,75.02,108,Normal
8/5/2024,242,88,70,0,,0,0,26.2,37.1,64.85,154,Normal
9/5/2024,252,84,70,0,,0,4,27,37.5,70.27,107,Normal
10/5/2024,254,78,70,0,,0,1,26.5,35.3,70.11,166,Normal
11/5/2024,240,82,70,0.2,,81.3,0,27.2,36.2,69.98,135,Normal
12/5/2024,247,81,70,0,,0,0,26.8,39,69.62,189,Normal
13/5/2024,267,84,100,3.6,,6.2,0.4,26.2,37.2,72.93,189,Normal
14/5/2024,291,91,100,0.2,,0,0,26.1,37.5,71.92,211,Normal
15/5/2024,237,91,100,0,,0,0.8,29.3,39.7,65.77,254,Normal
16/5/2024,261,97,100,0,,7.1,8.4,27.9,34.3,75.59,318,Normal
17/5/2024,265,115,100,9,,0,9.6,28.6,35.3,76.18,204,Normal
18/5/2024,279,122,100,0.2,66.6,19,3.4,28.1,34.6,77.83,211,Normal
19/5/2024,272,118,100,7.8,,4.2,1.6,25.9,36.8,73.67,214,Normal
20/5/2024,301,114,100,0,,0,0.2,26.2,36.2,74.90,165,Normal
21/5/2024,297,109,70,4.2,,27.9,1.6,26.6,33.1,79.85,230,Normal
22/5/2024,279,109,80,20.6,,24.1,9,26.8,33.6,76.77,216,Normal
23/5/2024,341,124,80,20.8,,9.9,24,26,32.7,86.54,137,Normal
24/5/2024,266,151,80,0,,0,0,26.5,32.5,80.17,171,Normal
25/5/2024,281,170,80,4.8,,0,14.4,27.2,34.4,76.89,207,Normal
26/5/2024,276,192,80,0,,0,0,27.4,35.3,72.83,315,Normal
27/5/2024,301,212,80,0,,0,0,27,35.7,67.50,297,Normal
28/5/2024,336,206,80,0,,0,0,27.9,35,67.34,215,Normal
29/5/2024,259,184,80,0,,0,0,29,34.7,67.75,251,Normal
30/5/2024,254,182,80,26.6,,16,7.4,26.5,35,71.14,294,Normal
31/5/2024,260,225,80,0,,0,19.6,26.5,34,76.59,254,Normal
1/6/2024,243,268,80,0,,0,0,26.7,33.2,76.33,293,Normal
2/6/2024,243,255,90,0,,0,0,28.5,33.4,70.58,248,Normal
3/6/2024,234,219,120,0,,0,0,28,32.3,71.65,209,Normal
4/6/2024,211,183,90,0,,0,0,28.4,34.3,69.75,151,Normal
5/6/2024,179,153,80,0,,0,0,28.6,33.5,67.14,214,Normal
6/6/2024,151,132,80,0.2,,0,0.6,27.5,33.8,66.80,315,Normal
7/6/2024,146,121,80,0,,0.3,0.2,27.5,33.8,66.32,188,Normal
8/6/2024,159,123,80,0,,0,0,28,33.9,67.49,138,Normal
9/6/2024,184,136,80,0,,0,0,27.8,33.1,69.78,149,Normal
10/6/2024,176,159,80,0,,0,0,28.3,31.6,70.38,191,Normal
11/6/2024,239,208,80,0,,0,0,27.7,32.8,70.85,172,Normal
12/6/2024,233,231,80,0,,0,0.2,28.2,34,69.07,199,Normal
13/6/2024,282,227,80,0,,0,0,27.7,35.5,67.42,242,Normal
14/6/2024,281,216,80,0,,0,0,28.1,35.3,65.96,196,Normal
15/6/2024,255,215,80,0,,0,0,27.8,34.7,69.20,127,Normal
16/6/2024,250,240,70,26,,18,-,,,,156,Normal
17/6/2024,237,243,70,0,,0,0,27.9,34.3,65.43,124,Normal
18/6/2024,218,211,70,0,,0,0,27.2,34.9,68.42,192,Normal
19/6/2024,217,161,70,12.6,,4.8,16.4,27.4,36.3,67.75,161,Normal
20/6/2024,222,129,70,0,,0,0,27,35.4,68.88,204,Normal
21/6/2024,241,108,70,0,,0,0,27.4,34.9,67.17,236,Normal
22/6/2024,251,106,70,0,,0,0,27.4,34.5,67.03,98,Normal
23/6/2024,254,104,70,0,,0,0,28,32.4,68.17,138,Normal
24/6/2024,267,102,70,0,,0,0,27,32.6,67.53,141,Normal
25/6/2024,296,120,70,12.2,,3.6,40.2,25.5,32.9,74.64,137,Normal
26/6/2024,273,143,70,0.2,,3.7,0.6,24.9,30.3,81.23,152,Normal
27/6/2024,312,153,70,0,,0,0,26.6,33,73.13,168,Normal
28/6/2024,323,155,70,0,,0,0,27.5,35.2,71.99,173,Normal
29/6/2024,310,170,70,0,,65.2,0,27.6,30.1,79.93,214,Normal
30/6/2024,280,190,70,0,,0,0.8,26.3,33.7,66.80,154,Normal
1/7/2024,315,224,80,0,,0.2,,27.5,33.5,78.85,186,Normal
2/7/2024,284,256,80,0,,0,,28.2,34.9,71.94,238,Normal
3/7/2024,253,274,80,3.4,,0.2,,26.3,34.3,75.53,88,Normal
4/7/2024,263,264,100,2.4,,0,,25.9,31.6,81.72,275,Normal
5/7/2024,221,267,80,10.2,,30,,25.4,33.7,76.25,196,Normal
6/7/2024,199,278,70,0,,0,,25.9,36.3,76.43,202,Normal
7/7/2024,208,274,70,0,,0,,28,35.9,74.07,202,Normal
8/7/2024,193,256,70,0,,0,,27.1,35.5,75.61,239,Normal
9/7/2024,209,218,70,6.2,,0,,27.8,34.9,76.12,258,Normal
10/7/2024,260,174,70,7,,127.6,,27,33.4,82.29,211,Normal
11/7/2024,227,182,70,39.8,,1.2,,26.2,34.3,75.94,149,Normal
12/7/2024,217,211,70,0,,22.7,,25.8,34.4,79.44,227,Normal
13/7/2024,216,215,70,0,,0,,26.9,33.2,75.46,267,Normal
14/7/2024,214,217,70,4.6,,3,,27.4,34.6,82.74,203,Normal
15/7/2024,193,219,70,0.6,,0.8,,26.2,31.9,83.49,256,Normal
16/7/2024,203,219,70,0.4,,0,,26.9,31.4,77.25,241,Normal
17/7/2024,203,241,70,7.8,,11.4,,27.3,34.9,79.05,248,Normal
18/7/2024,241,318,70,0.8,,0,,27.6,32.1,83.43,244,Normal
19/7/2024,263,454,100,0,,0,,27.9,32.1,77.24,264,Normal
20/7/2024,243,602,220,4.2,,1.2,,27.7,34.7,77.52,302,Normal
21/7/2024,263,711,400,6.4,,27.8,,26.6,34.8,78.04,336,Normal
22/7/2024,,,,0,,0,,26.7,33.5,87.41,,Normal
23/7/2024,262,802,700,2.6,,9.5,,28.6,34,80.90,475,Normal
24/7/2024,226,815,700,0,,0,,27.8,33.1,73.88,650,Normal
25/7/2024,193,800,800,1.8,,0.6,,27.2,30.9,83.98,857,Normal
26/7/2024,195,768,779,0.6,,1.4,,27.2,31.6,85.33,865,Normal
27/7/2024,191,719,749,0.4,,0.4,,27.3,34.5,80.64,860,Normal
28/7/2024,164,672,700,0.2,,1.6,,26.4,32.4,82.88,823,Normal
29/7/2024,162,646,599,0.2,,0,,26.1,33.6,84.26,901,Normal
30/7/2024,156,640,599,0,,0,,26.5,33.6,91.38,806,Normal
31/7/2024,156,651,599,0,,0,,28.4,33.9,,641,Normal
1/8/2024,162,683,670,13.6,4.2,59,,25.8,33.9,78.20,591,Normal
2/8/2024,188,708,670,0.2,0,0.01,,26,34.6,80.22,663,Normal
3/8/2024,196,726,670,34.4,11.4,25.2,,24.5,34.3,82.00,807,Normal
4/8/2024,217,741,700,1.2,0.4,0,,24.8,34.9,81.65,894,Normal
5/8/2024,235,790,749,0,0,0,,25.5,36,77.93,975,Normal
6/8/2024,271,832,800,0,0,0,,25.6,35.1,75.23,904,Normal
7/8/2024,274,859,800,62.2,35,19,,26.1,33.7,80.16,826,Normal
8/8/2024,287,874,800,0,0,0,,26,36.2,76.38,1042,Normal
9/8/2024,265,883,949,0,0,0,,27.8,36.8,71.25,968,Normal
10/8/2024,266,886,999,0.4,1.8,24.2,,28.9,36.8,69.35,966,Normal
11/8/2024,233,877,999,3.2,0.2,0,,28.3,36.4,71.70,1010,Normal
12/8/2024,239,846,999,12.4,14.2,33.4,,26.6,34.1,73.51,1117,Normal
13/8/2024,220,804,999,0,0,25.8,,25.9,36.5,78.53,1102,Normal
14/8/2024,180,741,999,9.2,0.6,2.8,,26.7,36.6,75.20,1126,Normal
15/8/2024,167,686,898,8.6,0,0,,26.9,38.1,74.34,1085,Normal
16/8/2024,140,642,800,7.8,0,0,,26.6,37,76.22,841,Normal
17/8/2024,141,581,700,0.6,0,0,0.4,26.4,36.1,78.72,795,Normal
18/8/2024,127,558,550,0,0,5,0,27.6,36.7,76.57,719,Normal
19/8/2024,129,558,450,0,0,0.2,0,28,36,73.63,633,Normal
20/8/2024,128,553,400,59.2,20,28.4,29.6,25.8,33.6,79.68,567,Normal
21/8/2024,135,540,400,0,0,0,0,25.6,34,77.57,608,Normal
22/8/2024,155,537,400,0,0,0,0,28.2,37,68.55,666,Normal
23/8/2024,167,583,450,0,0,0,0,28,36.6,70.87,576,Normal
24/8/2024,163,672,499,2.4,2.2,14,2,26.5,36.2,81.10,707,Normal
25/8/2024,187,765,649,0,0.2,0.4,0,25.5,35.3,77.34,800,Normal
26/8/2024,209,824,700,36.6,0,13.4,0,26.6,34.8,74.65,989,Normal
27/8/2024,243,851,898,1.4,9.4,21.6,28.2,27.8,36,69.41,1192,Normal
28/8/2024,238,874,1099,3,7.6,1.6,0.4,26.7,33.5,80.66,1021,Normal
29/8/2024,249,904,1300,0.2,2.4,0,0,25.7,33.6,78.69,1331,Normal
30/8/2024,247,932,1300,0,0,0,1.2,25.9,34.5,75.86,1316,Normal
31/8/2024,322,971,1349,0,0,0,0,27.4,34.5,71.71,1477,Normal
1/9/2024,335,1014,1399,18,10.8,19.2,9.6,24.7,38.3,67.00,1425,Normal
2/9/2024,351,1029,1399,24.2,1.2,0,0.4,25.2,34.5,81.76,1365,Normal
3/9/2024,314,1022,1449,26.8,36.4,73.4,58.8,27,31.8,83.31,1378,Normal
4/9/2024,304,1014,1498,0.6,0.6,0,1.2,26.4,34.7,75.63,1496,Normal
5/9/2024,286,1006,1498,0.4,0,0,0,27.6,36.3,66.59,1550,Normal
6/9/2024,302,990,1498,0,0,0,0,28.4,35.2,67.59,1704,Normal
7/9/2024,325,977,1498,0,0,0,0,27.9,36.1,67.32,1650,Normal
8/9/2024,319,966,1498,12.6,5.4,9.2,0.4,29.1,35.4,70.05,1704,Normal
9/9/2024,273,958,1498,0,0,0,0,28.6,35.6,68.23,1476,Normal
10/9/2024,260,932,1498,6.8,15.8,3,6.2,27.5,35.6,69.44,1423,Normal
11/9/2024,240,916,1449,2.2,49.6,17,23.8,26.9,36.3,71.74,1264,Normal
12/9/2024,234,904,1399,6.2,21.6,5.4,13.6,25.2,36.5,79.36,1308,Normal
13/9/2024,218,895,1248,15.8,22.6,20.4,9.2,26.1,34.1,78.27,1412,Normal
14/9/2024,232,886,1200,1.2,11.4,3.6,1,26.8,37.2,76.87,1213,Normal
15/9/2024,228,868,1150,1.2,3,2.4,0.4,27.2,36.7,72.73,1196,Normal
16/9/2024,195,861,1150,2.4,0,0,0,27.5,37.5,67.73,1097,Normal
17/9/2024,181,829,1099,6,5.8,19.2,31.8,27.8,35.6,74.77,1108,Normal
18/9/2024,171,811,1099,6.4,21.2,27,32.4,25.8,33.7,82.46,1181,Normal
19/9/2024,162,795,1049,0,0.2,0,0,26.3,37.2,74.06,1286,Normal
20/9/2024,194,811,1049,0,2.4,0.2,1.4,27,34.9,75.83,1035,Normal
21/9/2024,179,825,1049,0.8,11.4,1.2,7.2,26.5,35.2,82.35,1048,Normal
22/9/2024,192,846,1049,28.4,12,8.9,9.2,26.3,35.4,80.58,1056,Normal
23/9/2024,350,893,1049,4.4,0.4,0.4,0.2,26.2,36,78.37,1065,Normal
24/9/2024,529,951,1049,2,1.8,5.4,1,26.9,31.4,82.17,1031,Normal
25/9/2024,614,1060,1300,0,0.2,0,0,25.9,34,77.66,1129,Normal
26/9/2024,623,1106,1498,0,0,0,0,27.1,35.7,73.33,1286,Normal
27/9/2024,599,1134,1699,0,0,0,0,27.9,36.6,75.08,1453,Normal
28/9/2024,543,1152,1848,0,0,0,0,26.8,36.7,73.66,1698,Normal
29/9/2024,604,1160,1899,0,0,0,0,27.9,37.4,73.35,1757,Normal
30/9/2024,691,1166,1899,0,0,0,0,26,37.7,69.23,1832,Normal
1/10/2024,721,1170,1899,16.2,0,0,20.8,25.4,34.4,83.05,1915,Normal
2/10/2024,818,1176,1899,14.4,11,1.4,22.4,26.1,33.7,85.28,1818,Normal
3/10/2024,940,1186,1899,86.8,17.8,18.8,21.2,24,33.1,80.85,1821,Normal
4/10/2024,1090,1198,1947,27.4,23.4,29,25.2,24.2,35.3,79.29,1894,Normal
5/10/2024,1130,1210,1999,0,0,0,0,26.5,35.2,69.28,2044,Normal
6/10/2024,1075,1213,2150,0,0,0,0,26.9,36.7,68.17,1865,Normal
7/10/2024,950,1215,2199,0,0,0,0,27.3,36.4,68.07,1990,Normal
8/10/2024,855,1217,2199,0,0,0,0,28.2,34.4,70.82,2056,Normal
9/10/2024,880,1215,2199,6.2,33.8,33.8,17.4,27.2,36.5,77.40,1791,Normal
10/10/2024,900,1213,2199,2.6,14.4,0.3,0.6,27.6,34.9,75.56,1830,Normal
11/10/2024,790,1210,2047,0,0,0,0,27.6,34.8,71.88,1629,Normal
12/10/2024,580,1200,2002,9.6,0,0,0,27.5,36.1,71.68,1537,Normal
13/10/2024,432,1183,1902,0,15,17.1,26.6,26.9,35.9,77.81,1580,Normal
14/10/2024,346,1162,1751,0,0,0,6.6,27.3,37.7,73.44,1421,Normal
15/10/2024,289,1142,1600,0.6,0,0.6,0,27.7,38.1,71.23,1319,Normal
16/10/2024,250,1111,1451,0.8,0,37.2,0.4,28,36,74.93,1326,Normal
17/10/2024,200,1078,1451,0.4,0,0.4,2.8,27,36.1,71.95,1270,Normal
18/10/2024,175,1048,1451,4,3.8,22.2,6.2,25.1,35.5,81.68,1153,Normal
19/10/2024,177,1024,1352,21.8,17.2,,28.8,25.7,33.5,79.28,1186,Normal
20/10/2024,158,1006,1300,3.8,5.8,2.8,0.6,26.9,32.4,79.34,1033,Normal
21/10/2024,201,1001,1300,0,0,7.4,1.8,27.1,34.4,75.58,941,Normal
22/10/2024,262,1017,1300,0,2.6,0,0,27.7,36.1,71.51,972,Normal
23/10/2024,367,1032,1498,1.2,1,0,5.8,25.1,37.3,72.18,1026,Normal
24/10/2024,416,1040,1548,0,0,0,0,27,37.3,69.94,1153,Normal
25/10/2024,500,1048,1650,0,0,0,0,27.5,37.1,68.04,1136,Normal
26/10/2024,370,1053,1699,0,0,0,0,28.1,37.5,69.85,1256,Normal
27/10/2024,320,1047,1699,8.2,0,3.6,0,28.7,36.9,69.81,1317,Normal
28/10/2024,262,1034,1699,2.4,0,0,0,26.4,34.7,73.82,1228,Normal
29/10/2024,220,1009,1699,0,0,0,0,26.9,36,70.68,1295,Normal
30/10/2024,193,980,1600,0,0,18,0,25.8,37.4,75.42,1357,Normal
31/10/2024,141,953,1451,0,0,0,0,26.7,37.6,69.49,1274,Normal
1/11/2024,140,926,1352,1,1.8,1.2,0,27.7,37.8,68.83,1269,Normal
2/11/2024,134,917,1251,0,0,0,0,27.8,34.3,67.63,1231,Normal
3/11/2024,99,904,1102,0,0,0,0,26.8,35.9,62.04,1066,Normal
4/11/2024,100,877,1051,0,0,0,0,26.9,34.1,66.90,918,Normal
5/11/2024,109,842,1001,0,0,1.2,0,26.1,32.9,72.60,888,Normal
6/11/2024,106,807,951,0.6,0,0,0,26.2,31,71.67,912,Normal
7/11/2024,117,780,951,1.6,4.4,0,3.4,26.8,33.5,68.07,877,Normal
8/11/2024,95,755,901,0,0,0,0,26.8,34.1,66.30,910,Normal
9/11/2024,103,731,800,0,0,0,0,26.1,35.5,63.33,882,Normal
10/11/2024,121,712,800,0,0,0,0,25.5,35.8,61.97,907,Normal
11/11/2024,120,684,751,0,0,0,0,25.2,36.5,61.49,889,Normal
12/11/2024,130,653,691,0,0,0,0,26.3,36.1,64.77,940,Normal
13/11/2024,129,622,640,0,0,0,0,26.8,36.5,64.40,864,Normal
14/11/2024,124,586,550,7.2,31.6,0.2,11,27.9,37.6,67.58,871,Normal
15/11/2024,113,533,550,0,0,24,0,28,33.4,78.38,682,Normal
16/11/2024,112,497,501,0,0,0,0,26.9,36.6,74.07,792,Normal
17/11/2024,112,468,400,0,1.6,0.8,10.6,27.8,33.5,76.34,804,Normal
18/11/2024,132,437,301,0,0,0,0,26.6,34.7,69.00,663,Normal
19/11/2024,139,379,250,0,0,0,0,26.2,35.2,65.99,612,Normal
20/11/2024,145,352,200,0,0,0,0,26,35.1,66.59,578,Normal
21/11/2024,133,331,150,0,0,0,0,26.3,35.8,65.24,614,Normal
22/11/2024,126,305,120,0,0,0,0,25.8,35.1,63.96,539,Normal
23/11/2024,131,271,120,0,0,0,0,26.4,35.4,66.09,466,Normal
24/11/2024,132,223,100,0,0,0,0,26.4,35.5,65.53,510,Normal
25/11/2024,131,205,80,0,0,0,0,26.6,34.6,68.58,451,Normal
26/11/2024,128,205,70,0,0,0,0,26.8,34.2,67.60,387,Normal
27/11/2024,118,189,70,0,0,0,0,26.6,34.4,68.21,348,Normal
28/11/2024,132,174,70,0,0,0,0,25.6,33.7,61.58,324,Normal
29/11/2024,144,168,70,0,0,0,0,23.6,32.2,60.73,324,Normal
30/11/2024,166,167,70,0,0,0,0,22.2,33,60.83,353,Normal
1/12/2024,185,182,70,0,0,0,0,22.3,34.1,61.78,384,Normal
2/12/2024,226,196,70,0,0,0,0,22.1,36.6,63.75,378,Normal
3/12/2024,204,206,70,0,0,0,0,24.6,36,64.00,372,Normal
4/12/2024,213,243,70,0,0,0,0,24.8,35.3,66.28,315,Normal
5/12/2024,221,247,80,0,0,0,0,24.8,36.5,64.07,304,Normal
6/12/2024,226,245,80,0,0,0,0,24.8,36.9,64.79,273,Normal
7/12/2024,227,246,80,0,0,0,0,24.9,36.1,66.58,270,Normal
8/12/2024,209,236,80,0,0,0,0,27.2,35.4,65.48,257,Normal
9/12/2024,228,223,80,0,0,0,0,24.6,32.7,65.67,204,Normal
10/12/2024,245,215,80,0,0,0,0,23.6,35.5,64.06,251,Normal
11/12/2024,210,210,80,0,0,0,0,25.5,37,63.06,255,Normal
12/12/2024,235,209,80,0,0,0,0,27,34.8,65.25,180,Normal
13/12/2024,260,207,80,0,0,3.4,0,26.8,30,70.81,193,Normal
14/12/2024,259,230,80,0,0,0,0,26.2,31.9,65.93,253,Normal
15/12/2024,281,249,90,0,0,0,0,23.1,30.8,57.39,231,Normal
16/12/2024,323,259,90,0,0,0,0,23.1,31.8,54.95,160,Normal
17/12/2024,287,259,90,0,0,0,0,22.5,33,56.75,127,Normal
18/12/2024,241,264,90,0,0,0,0,23.4,33,61.28,156,Normal
19/12/2024,254,261,90,0,0,0,0,22.9,32.4,57.26,138,Normal
20/12/2024,259,245,90,0,0,0,0,21.5,30.8,59.13,145,Normal
21/12/2024,274,237,90,0,0,0,0,20.1,32.8,61.72,177,Normal
22/12/2024,258,255,90,0,0,0,0,21.4,29.9,58.60,211,Normal
23/12/2024,251,254,90,0,0,0,0,20.3,30.4,59.31,158,Normal
24/12/2024,299,243,90,0,0,0,0,22,34.4,61.31,148,Normal
25/12/2024,,,,0,0,0,0,22.5,33.3,59.48,,Normal
26/12/2024,254,243,90,0,0,0,0,23.9,33.6,59.89,189,Normal
27/12/2024,316,244,90,0,0,0,0,25.6,36.2,60.25,181,Normal
28/12/2024,247,252,90,0,0,0,0,25.5,33.1,61.00,259,Normal
29/12/2024,281,256,90,0,0,0,0,23.5,33.8,58.40,254,Normal
30/12/2024,239,268,90,0,0,0,0,22.3,34.3,58.69,185,Normal
31/12/2024,292,262,90,0,0,0,0,20.9,32.4,57.56,287,Normal
